player,goals,assists,rating,minutes,match_id,date,performed,Player,Team,DOB,Zodiac,Element,Ruling Planet,surname,birth_date
lesley ugochukwu,0,0,6.9,33,1208187,2024-12-22,0,,,,,,,ugochukwu,
james bree,0,0,6.9,10,1208187,2024-12-22,0,,,,,,,bree,
paul onuachu,0,0,0.0,1,1208187,2024-12-22,0,,,,,,,onuachu,
alex mccarthy,0,0,0.0,0,1208187,2024-12-22,0,,,,,,,mccarthy,
ryan manning,0,0,0.0,0,1208187,2024-12-22,0,,,,,,,manning,
adam lallana,0,0,0.0,0,1208187,2024-12-22,0,,,,,,,lallana,
ryan fraser,0,0,0.0,0,1208187,2024-12-22,0,,,,,,,fraser,
kamaldeen sulemana,0,0,0.0,0,1208187,2024-12-22,0,,,,,,,sulemana,
jordan pickford,0,0,7.5,90,1208186,2024-12-22,1,,,,,,,pickford,
ashley young,0,0,6.9,73,1208186,2024-12-22,0,,,,,,,young,
james tarkowski,0,0,7.0,90,1208186,2024-12-22,1,,,,,,,tarkowski,
jarrad branthwaite,0,0,7.2,90,1208186,2024-12-22,1,,,,,,,branthwaite,
vitaliy mykolenko,0,0,7.9,90,1208186,2024-12-22,1,,,,,,,mykolenko,
orel mangala,0,0,6.7,90,1208186,2024-12-22,0,,,,,,,mangala,
idrissa gueye,0,0,6.3,90,1208186,2024-12-22,0,,,,,,,gueye,
abdoulaye doucouré,0,0,6.3,90,1208186,2024-12-22,0,,,,,,,doucouré,
jack harrison,0,0,6.6,74,1208186,2024-12-22,0,,,,,,,harrison,
dominic calvert-lewin,0,0,6.5,73,1208186,2024-12-22,0,,,,,,,calvert-lewin,
iliman ndiaye,0,0,6.9,90,1208186,2024-12-22,0,,,,,,,ndiaye,
séamus coleman,0,0,6.3,17,1208186,2024-12-22,0,,,,,,,coleman,
beto,0,0,6.3,17,1208186,2024-12-22,0,,,,,,,beto,
jesper lindstrøm,0,0,6.5,16,1208186,2024-12-22,0,,,,,,,lindstrøm,
joão virgínia,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,virgínia,
nathan patterson,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,patterson,
michael keane,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,keane,
jake o'brien,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,o'brien,
harrison armstrong,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,armstrong,
youssef chermiti,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,chermiti,
robert sánchez,0,0,7.9,90,1208186,2024-12-22,1,robert sánchez,Chelsea,18-11-1997,Scorpio,Water,Pluto,sánchez,18-11-1997
axel disasi,0,0,7.3,90,1208186,2024-12-22,1,,,,,,,disasi,
tosin adarabioyo,0,0,7.9,90,1208186,2024-12-22,1,,,,,,,adarabioyo,
levi colwill,0,0,6.9,90,1208186,2024-12-22,0,,,,,,,colwill,
malo gusto,0,0,6.9,90,1208186,2024-12-22,0,,,,Taurus,,,gusto,19-05-2003
moisés caicedo,0,0,7.3,90,1208186,2024-12-22,1,,,,Scorpio,,,caicedo,02-11-2001
enzo fernández,0,0,8.0,90,1208186,2024-12-22,1,enzo fernández,Chelsea,17-01-2001,Capricorn,Earth,Saturn,fernández,17-01-2001
pedro neto,0,0,6.6,76,1208186,2024-12-22,0,,,,Pisces,,,neto,09-03-2000
cole palmer,0,0,7.3,90,1208186,2024-12-22,1,,,,Taurus,,,palmer,06-05-2002
jadon sancho,0,0,7.2,90,1208186,2024-12-22,1,,,,,,,sancho,
nicolas jackson,0,0,6.2,75,1208186,2024-12-22,0,,,,Gemini,,,jackson,20-06-2001
christopher nkunku,0,0,6.7,15,1208186,2024-12-22,0,,,,,,,nkunku,
noni madueke,0,0,6.2,14,1208186,2024-12-22,0,noni madueke,Arsenal,10-03-2002,Pisces,Water,Neptune,madueke,10-03-2002
filip jørgensen,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,jørgensen,
josh acheampong,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,acheampong,
renato veiga,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,veiga,
cesare casadei,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,casadei,
tyrique george,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,george,
joão félix,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,félix,
marc guiu,0,0,0.0,0,1208186,2024-12-22,0,,,,,,,guiu,
danny ward,0,0,6.2,90,1208189,2024-12-22,0,,,,,,,ward,
james justin,0,0,5.7,53,1208189,2024-12-22,0,,,,,,,justin,
conor coady,0,0,7.3,90,1208189,2024-12-22,1,,,,,,,coady,
jannik vestergaard,0,0,6.3,45,1208189,2024-12-22,0,,,,,,,vestergaard,
victor kristiansen,0,0,6.3,90,1208189,2024-12-22,0,,,,,,,kristiansen,
oliver skipp,0,0,6.7,45,1208189,2024-12-22,0,,,,,,,skipp,
boubakary soumaré,0,0,6.6,90,1208189,2024-12-22,0,,,,,,,soumaré,
jordan ayew,0,0,6.2,84,1208189,2024-12-22,0,,,,,,,ayew,
bilal el khannouss,0,0,6.6,53,1208189,2024-12-22,0,,,,,,,khannouss,
stephy mavididi,0,0,6.9,90,1208189,2024-12-22,0,,,,,,,mavididi,
jamie vardy,0,0,6.3,90,1208189,2024-12-22,0,,,,,,,vardy,
wout faes,0,0,6.6,45,1208189,2024-12-22,0,,,,,,,faes,
harry winks,0,0,7.2,45,1208189,2024-12-22,1,,,,,,,winks,
hamza choudhury,0,0,7.2,37,1208189,2024-12-22,1,,,,,,,choudhury,
bobby decordova-reid,0,0,6.9,37,1208189,2024-12-22,0,,,,,,,decordova-reid,
facundo buonanotte,0,0,6.3,11,1208189,2024-12-22,0,,,,,,,buonanotte,
daniel iversen,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,iversen,
caleb okoli,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,okoli,
luke thomas,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,thomas,
patson daka,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,daka,
josé sá,0,0,8.0,90,1208189,2024-12-22,1,,,,,,,sá,
matt doherty,0,1,7.7,90,1208189,2024-12-22,1,,,,,,,doherty,
santiago bueno,0,0,7.2,90,1208189,2024-12-22,1,,,,,,,bueno,
toti gomes,0,0,7.9,90,1208189,2024-12-22,1,,,,,,,gomes,
nélson semedo,0,1,7.0,89,1208189,2024-12-22,1,,,,,,,semedo,
andré,0,0,7.0,90,1208189,2024-12-22,1,,,,,,,andré,
joão gomes,0,0,6.3,89,1208189,2024-12-22,0,,,,,,,gomes,
rodrigo gomes,1,0,7.7,83,1208189,2024-12-22,1,,,,,,,gomes,
gonçalo guedes,1,1,7.6,74,1208189,2024-12-22,1,,,,,,,guedes,
matheus cunha,1,0,7.9,90,1208189,2024-12-22,1,matheus cunha,Man United,27-05-1999,Gemini,Air,Mercury,cunha,27-05-1999
jørgen strand larsen,0,0,6.5,84,1208189,2024-12-22,0,,,,,,,larsen,
hee-chan hwang,0,0,6.5,16,1208189,2024-12-22,0,,,,,,,hwang,
craig dawson,0,0,6.7,12,1208189,2024-12-22,0,,,,,,,dawson,
tommy doyle,0,0,6.7,11,1208189,2024-12-22,0,,,,,,,doyle,
jean-ricner bellegarde,0,0,0.0,1,1208189,2024-12-22,0,,,,,,,bellegarde,
carlos borges,0,0,0.0,1,1208189,2024-12-22,0,,,,,,,borges,
sam johnstone,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,johnstone,
bastien meupiyou,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,meupiyou,
pedro lima,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,lima,
luke cundle,0,0,0.0,0,1208189,2024-12-22,0,,,,,,,cundle,
fraser forster,0,0,6.9,90,1208191,2024-12-22,0,,,,,,,forster,
pedro porro,0,0,6.2,90,1208191,2024-12-22,0,,,,,,,porro,
radu drăguşin,0,0,5.6,90,1208191,2024-12-22,0,,,,,,,drăguşin,
archie gray,0,0,6.2,90,1208191,2024-12-22,0,,,,Pisces,,,gray,12-03-2006
djed spence,0,0,6.6,90,1208191,2024-12-22,0,,,,,,,spence,
pape matar sarr,0,0,6.7,58,1208191,2024-12-22,0,,,,Virgo,,,sarr,14-09-2002
yves bissouma,0,0,6.3,90,1208191,2024-12-22,0,,,,Virgo,,,bissouma,30-08-1996
dejan kulusevski,1,0,7.0,90,1208191,2024-12-22,1,,,,,,,kulusevski,
james maddison,1,0,7.3,58,1208191,2024-12-22,1,,,,,,,maddison,
heung-min son,0,0,6.2,82,1208191,2024-12-22,0,,,,,,,son,
dominic solanke,1,1,7.7,90,1208191,2024-12-22,1,,,,Virgo,,,solanke,14-09-1997
lucas bergvall,0,0,6.5,32,1208191,2024-12-22,0,,,,,,,bergvall,
brennan johnson,0,1,7.2,32,1208191,2024-12-22,1,,,,,,,johnson,
timo werner,0,0,6.6,8,1208191,2024-12-22,0,,,,,,,werner,
brandon austin,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,austin,
sergio reguilón,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,reguilón,
destiny udogie,0,0,0.0,0,1208191,2024-12-22,0,,,,Sagittarius,,,udogie,28-11-2002
alfie dorrington,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,dorrington,
callum olusesi,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,olusesi,
will lankshear,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,lankshear,
alisson,0,0,6.7,90,1208191,2024-12-22,0,,,,,,,alisson,
trent alexander-arnold,0,1,8.0,90,1208191,2024-12-22,1,,,,Libra,,,alexander-arnold,07-10-1998
joe gomez,0,0,6.9,90,1208191,2024-12-22,0,,,,,,,gomez,
virgil van dijk,0,0,7.3,90,1208191,2024-12-22,1,virgil van dijk,Liverpool,08-07-1991,Cancer,Water,Moon,dijk,08-07-1991
andrew robertson,0,0,6.9,90,1208191,2024-12-22,0,,,,,,,robertson,
ryan gravenberch,0,0,6.9,90,1208191,2024-12-22,0,ryan gravenberch,Liverpool,16-05-2002,Taurus,Earth,Venus,gravenberch,16-05-2002
alexis mac allister,1,0,7.3,68,1208191,2024-12-22,1,alexis mac allister,Liverpool,24-12-1998,Capricorn,Earth,Saturn,allister,24-12-1998
mohamed salah,2,2,9.5,87,1208191,2024-12-22,1,mohamed salah,Liverpool,15-06-1992,Gemini,Air,Mercury,salah,15-06-1992
dominik szoboszlai,1,1,8.3,90,1208191,2024-12-22,1,dominik szoboszlai,Liverpool,25-10-2000,Scorpio,Water,Pluto,szoboszlai,25-10-2000
cody gakpo,0,0,6.7,68,1208191,2024-12-22,0,cody gakpo,Liverpool,07-05-1999,Taurus,Earth,Venus,gakpo,07-05-1999
luis díaz,2,0,8.6,87,1208191,2024-12-22,1,,,,Capricorn,,,díaz,13-01-1997
curtis jones,0,0,6.5,22,1208191,2024-12-22,0,,,,,,,jones,
diogo jota,0,0,6.9,22,1208191,2024-12-22,0,,,,Sagittarius,,,jota,04-12-1996
harvey elliott,0,0,6.3,9,1208191,2024-12-22,0,,,,,,,elliott,
darwin núñez,0,0,6.6,9,1208191,2024-12-22,0,,,,Cancer,,,núñez,24-06-1999
caoimhin kelleher,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,kelleher,
konstantinos tsimikas,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,tsimikas,
jarell quansah,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,quansah,
wataru endo,0,0,0.0,0,1208191,2024-12-22,0,,,,Aquarius,,,endo,09-02-1993
trey nyoni,0,0,0.0,0,1208191,2024-12-22,0,,,,,,,nyoni,
stefan ortega,0,0,6.6,90,1208198,2024-12-26,0,,,,,,,ortega,
rico lewis,0,0,7.2,90,1208198,2024-12-26,1,rico lewis,Man City,21-11-2004,Scorpio,Water,Pluto,lewis,21-11-2004
manuel akanji,0,0,6.2,90,1208198,2024-12-26,0,,,,,,,akanji,
nathan aké,0,0,7.0,85,1208198,2024-12-26,1,,,,,,,aké,
joško gvardiol,0,0,7.2,90,1208198,2024-12-26,1,,,,,,,gvardiol,
mateo kovačić,0,0,7.2,85,1208198,2024-12-26,1,,,,,,,kovačić,
savinho,0,0,8.3,90,1208198,2024-12-26,1,,,,,,,savinho,
phil foden,0,0,8.3,90,1208198,2024-12-26,1,,,,Gemini,,,foden,28-05-2000
bernardo silva,1,0,7.5,90,1208198,2024-12-26,1,bernardo silva,Man City,10-08-1994,Leo,Fire,Sun,silva,10-08-1994
jérémy doku,0,1,7.2,75,1208198,2024-12-26,1,,,,,,,doku,
erling haaland,0,0,6.3,90,1208198,2024-12-26,0,,,,Cancer,,,haaland,21-07-2000
kevin de bruyne,0,0,6.9,15,1208198,2024-12-26,0,,,,,,,bruyne,
jahmai simpson-pusey,0,0,6.3,12,1208198,2024-12-26,0,,,,,,,simpson-pusey,
i̇lkay gündoğan,0,0,6.6,12,1208198,2024-12-26,0,,,,,,,gündoğan,
scott carson,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,carson,
spike brits,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,brits,
max alleyne,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,alleyne,
james mcatee,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,mcatee,
nico o'reilly,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,o'reilly,
divin mubama,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,mubama,
jordan pickford,0,0,7.7,90,1208198,2024-12-26,1,,,,,,,pickford,
séamus coleman,0,0,6.9,89,1208198,2024-12-26,0,,,,,,,coleman,
james tarkowski,0,0,7.5,90,1208198,2024-12-26,1,,,,,,,tarkowski,
jarrad branthwaite,0,0,7.0,90,1208198,2024-12-26,1,,,,,,,branthwaite,
vitaliy mykolenko,0,0,6.5,90,1208198,2024-12-26,0,,,,,,,mykolenko,
orel mangala,0,0,6.9,90,1208198,2024-12-26,0,,,,,,,mangala,
idrissa gueye,0,0,7.2,90,1208198,2024-12-26,1,,,,,,,gueye,
abdoulaye doucouré,0,0,6.6,90,1208198,2024-12-26,0,,,,,,,doucouré,
jack harrison,0,0,6.6,90,1208198,2024-12-26,0,,,,,,,harrison,
dominic calvert-lewin,0,0,6.7,70,1208198,2024-12-26,0,,,,,,,calvert-lewin,
iliman ndiaye,1,0,7.3,81,1208198,2024-12-26,1,,,,,,,ndiaye,
armando broja,0,0,6.9,20,1208198,2024-12-26,0,,,,,,,broja,
jesper lindstrøm,0,0,6.7,9,1208198,2024-12-26,0,,,,,,,lindstrøm,
nathan patterson,0,0,0.0,1,1208198,2024-12-26,0,,,,,,,patterson,
joão virgínia,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,virgínia,
michael keane,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,keane,
jake o'brien,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,o'brien,
harrison armstrong,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,armstrong,
beto,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,beto,
youssef chermiti,0,0,0.0,0,1208198,2024-12-26,0,,,,,,,chermiti,
łukasz fabiański,0,0,6.3,90,1208151,2024-11-30,0,,,,,,,fabiański,
aaron wan-bissaka,1,0,7.5,90,1208151,2024-11-30,1,,,,,,,wan-bissaka,
jean-clair todibo,0,0,6.2,90,1208151,2024-11-30,0,,,,,,,todibo,
max kilman,0,0,5.9,90,1208151,2024-11-30,0,,,,,,,kilman,
emerson palmieri,1,0,6.9,65,1208151,2024-11-30,1,,,,,,,palmieri,
tomáš souček,0,0,6.9,90,1208151,2024-11-30,0,,,,,,,souček,
lucas paquetá,0,0,6.7,77,1208151,2024-11-30,0,,,,,,,paquetá,
jarrod bowen,0,0,6.3,90,1208151,2024-11-30,0,,,,,,,bowen,
carlos soler,0,1,6.6,78,1208151,2024-11-30,1,,,,,,,soler,
crysencio summerville,0,0,6.0,45,1208151,2024-11-30,0,,,,,,,summerville,
michail antonio,0,0,6.5,65,1208151,2024-11-30,0,,,,,,,antonio,
edson álvarez,0,0,7.0,45,1208151,2024-11-30,1,,,,,,,álvarez,
vladimír coufal,0,0,6.9,25,1208151,2024-11-30,0,,,,,,,coufal,
danny ings,0,0,6.5,25,1208151,2024-11-30,0,,,,,,,ings,
guido rodríguez,0,0,6.6,13,1208151,2024-11-30,0,,,,,,,rodríguez,
andy irving,0,0,6.7,12,1208151,2024-11-30,0,,,,,,,irving,
alphonse aréola,0,0,0.0,0,1208151,2024-11-30,0,,,,,,,aréola,
ezra mayers,0,0,0.0,0,1208151,2024-11-30,0,,,,,,,mayers,
luis guilherme,0,0,0.0,0,1208151,2024-11-30,0,,,,,,,guilherme,
oliver scarles,0,0,0.0,0,1208151,2024-11-30,0,,,,,,,scarles,
david raya,0,0,6.2,90,1208151,2024-11-30,0,david raya,Arsenal,15-09-1995,Virgo,,,raya,15-09-1995
jurriën timber,0,0,6.5,90,1208151,2024-11-30,0,jurriën timber,Arsenal,17-06-2001,Gemini,,,timber,17-06-2001
william saliba,0,0,6.3,90,1208151,2024-11-30,0,william saliba,Arsenal,24-03-2001,Aries,,,saliba,24-03-2001
gabriel magalhães,1,0,7.7,45,1208151,2024-11-30,1,gabriel magalhães,Arsenal,19-12-1997,Sagittarius,,,magalhães,19-12-1997
riccardo calafiori,0,0,6.7,56,1208151,2024-11-30,0,,,,Taurus,,,calafiori,19-05-2002
martin ødegaard,1,0,7.9,74,1208151,2024-11-30,1,,,,,,,ødegaard,
jorginho,0,0,6.9,90,1208151,2024-11-30,0,,,,,,,jorginho,
declan rice,0,0,7.0,90,1208151,2024-11-30,1,declan rice,Arsenal,14-01-1999,Capricorn,,,rice,14-01-1999
bukayo saka,1,2,9.3,74,1208151,2024-11-30,1,,,,,,,saka,
kai havertz,1,0,7.3,90,1208151,2024-11-30,1,kai havertz,Arsenal,11-06-1999,Gemini,,,havertz,11-06-1999
leandro trossard,1,1,8.3,85,1208151,2024-11-30,1,leandro trossard,Arsenal,04-12-1994,Sagittarius,,,trossard,04-12-1994
jakub kiwior,0,0,6.9,45,1208151,2024-11-30,0,,,,,,,kiwior,
oleksandr zinchenko,0,0,6.9,34,1208151,2024-11-30,0,,,,,,,zinchenko,
raheem sterling,0,0,6.6,16,1208151,2024-11-30,0,,,,,,,sterling,
gabriel jesus,0,0,6.7,16,1208151,2024-11-30,0,gabriel jesus,Arsenal,03-04-1997,Aries,,,jesus,03-04-1997
ethan nwaneri,0,0,6.5,11,1208151,2024-11-30,0,,,,,,,nwaneri,
neto,0,0,0.0,0,1208151,2024-11-30,0,neto,Chelsea,09-03-2000,Pisces,,,neto,09-03-2000
josh nichols,0,0,0.0,0,1208151,2024-11-30,0,,,,,,,nichols,
kieran tierney,0,0,0.0,0,1208151,2024-11-30,0,,,,,,,tierney,
gabriel martinelli,0,0,0.0,0,1208151,2024-11-30,0,,,,Gemini,,,martinelli,18-06-2001
andré onana,0,0,7.2,90,1208148,2024-12-01,1,,,,Leo,,,onana,20-08-2001
noussair mazraoui,0,0,6.6,56,1208148,2024-12-01,0,,,,Scorpio,,,mazraoui,14-11-1997
matthijs de ligt,0,0,6.9,56,1208148,2024-12-01,0,,,,Leo,,,ligt,12-08-1999
lisandro martínez,0,0,7.2,90,1208148,2024-12-01,1,lisandro martínez,Man United,18-01-1998,Capricorn,,,martínez,18-01-1998
amad diallo,0,2,9.0,90,1208148,2024-12-01,1,amad diallo,Man United,11-07-2002,Cancer,,,diallo,11-07-2002
kobbie mainoo,0,0,7.0,80,1208148,2024-12-01,1,kobbie mainoo,Man United,19-04-2005,Aries,,,mainoo,19-04-2005
casemiro,0,0,7.2,66,1208148,2024-12-01,1,casemiro,Man United,23-02-1992,Pisces,,,casemiro,23-02-1992
diogo dalot,0,0,6.9,90,1208148,2024-12-01,0,diogo dalot,Man United,18-03-1999,Pisces,,,dalot,18-03-1999
marcus rashford,2,0,8.2,90,1208148,2024-12-01,1,,,,,,,rashford,
bruno fernandes,0,2,7.9,66,1208148,2024-12-01,1,bruno fernandes,Man United,08-09-1994,Virgo,,,fernandes,08-09-1994
joshua zirkzee,2,0,8.3,90,1208148,2024-12-01,1,,,,Gemini,,,zirkzee,22-05-2001
harry maguire,0,0,6.7,34,1208148,2024-12-01,0,harry maguire,Man United,05-03-1999,Pisces,,,maguire,05-03-1999
luke shaw,0,0,6.6,34,1208148,2024-12-01,0,luke shaw,Man United,12-07-1995,Cancer,,,shaw,12-07-1995
manuel ugarte,0,0,6.3,24,1208148,2024-12-01,0,,,,Aries,,,ugarte,11-04-2001
alejandro garnacho,0,0,6.5,24,1208148,2024-12-01,0,,,,Cancer,,,garnacho,01-07-2004
mason mount,0,0,6.6,10,1208148,2024-12-01,0,,,,,,,mount,
altay bayındır,0,0,0.0,0,1208148,2024-12-01,0,,,,,,,bayındır,
tyrell malacia,0,0,0.0,0,1208148,2024-12-01,0,,,,,,,malacia,
antony,0,0,0.0,0,1208148,2024-12-01,0,,,,,,,antony,
rasmus højlund,0,0,0.0,0,1208148,2024-12-01,0,,,,Aquarius,,,højlund,04-02-2003
jordan pickford,0,0,6.2,90,1208148,2024-12-01,0,,,,,,,pickford,
ashley young,0,0,5.9,73,1208148,2024-12-01,0,,,,,,,young,
james tarkowski,0,0,6.5,82,1208148,2024-12-01,0,,,,,,,tarkowski,
jarrad branthwaite,0,0,5.9,90,1208148,2024-12-01,0,,,,,,,branthwaite,
vitaliy mykolenko,0,0,5.9,90,1208148,2024-12-01,0,,,,,,,mykolenko,
abdoulaye doucouré,0,0,6.7,90,1208148,2024-12-01,0,,,,,,,doucouré,
idrissa gueye,0,0,6.3,66,1208148,2024-12-01,0,,,,,,,gueye,
jesper lindstrøm,0,0,6.5,66,1208148,2024-12-01,0,,,,,,,lindstrøm,
dwight mcneil,0,0,7.0,90,1208148,2024-12-01,1,,,,,,,mcneil,
iliman ndiaye,0,0,6.2,90,1208148,2024-12-01,0,,,,,,,ndiaye,
beto,0,0,6.6,67,1208148,2024-12-01,0,,,,,,,beto,
orel mangala,0,0,6.3,24,1208148,2024-12-01,0,,,,,,,mangala,
jack harrison,0,0,6.3,24,1208148,2024-12-01,0,,,,,,,harrison,
dominic calvert-lewin,0,0,6.2,23,1208148,2024-12-01,0,,,,,,,calvert-lewin,
nathan patterson,0,0,7.0,17,1208148,2024-12-01,1,,,,,,,patterson,
jake o'brien,0,0,6.3,8,1208148,2024-12-01,0,,,,,,,o'brien,
joão virgínia,0,0,0.0,0,1208148,2024-12-01,0,,,,,,,virgínia,
asmir begović,0,0,0.0,0,1208148,2024-12-01,0,,,,,,,begović,
séamus coleman,0,0,0.0,0,1208148,2024-12-01,0,,,,,,,coleman,
harrison armstrong,0,0,0.0,0,1208148,2024-12-01,0,,,,,,,armstrong,
fraser forster,0,0,7.5,90,1208150,2024-12-01,1,,,,,,,forster,
pedro porro,0,0,6.6,90,1208150,2024-12-01,0,,,,,,,porro,
radu drăguşin,0,0,7.3,90,1208150,2024-12-01,1,,,,,,,drăguşin,
ben davies,0,0,7.3,90,1208150,2024-12-01,1,,,,,,,davies,
destiny udogie,0,0,6.9,90,1208150,2024-12-01,0,,,,Sagittarius,,,udogie,28-11-2002
pape matar sarr,0,0,7.0,85,1208150,2024-12-01,1,,,,Virgo,,,sarr,14-09-2002
yves bissouma,0,0,6.9,90,1208150,2024-12-01,0,,,,Virgo,,,bissouma,30-08-1996
james maddison,0,0,6.5,84,1208150,2024-12-01,0,,,,,,,maddison,
brennan johnson,1,0,7.5,90,1208150,2024-12-01,1,,,,,,,johnson,
heung-min son,0,0,6.7,90,1208150,2024-12-01,0,,,,,,,son,
timo werner,0,1,7.5,68,1208150,2024-12-01,1,,,,,,,werner,
dejan kulusevski,0,0,6.3,22,1208150,2024-12-01,0,,,,,,,kulusevski,
lucas bergvall,0,0,6.9,13,1208150,2024-12-01,0,,,,,,,bergvall,
archie gray,0,0,6.7,11,1208150,2024-12-01,0,,,,Pisces,,,gray,12-03-2006
will lankshear,0,0,0.0,1,1208150,2024-12-01,0,,,,,,,lankshear,
brandon austin,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,austin,
sergio reguilón,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,reguilón,
djed spence,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,spence,
callum olusesi,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,olusesi,
luca williams-barnett,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,williams-barnett,
bernd leno,0,0,7.2,90,1208150,2024-12-01,1,,,,,,,leno,
kenny tete,0,0,7.6,90,1208150,2024-12-01,1,,,,,,,tete,
issa diop,0,0,7.2,90,1208150,2024-12-01,1,,,,,,,diop,
calvin bassey,0,0,6.5,90,1208150,2024-12-01,0,,,,,,,bassey,
antonee robinson,0,0,7.3,90,1208150,2024-12-01,1,,,,,,,robinson,
saša lukić,0,0,6.6,62,1208150,2024-12-01,0,,,,,,,lukić,
sander berge,0,0,7.3,90,1208150,2024-12-01,1,,,,,,,berge,
alex iwobi,0,1,7.2,86,1208150,2024-12-01,1,,,,,,,iwobi,
emile smith rowe,0,0,7.0,86,1208150,2024-12-01,1,,,,,,,rowe,
reiss nelson,0,0,7.5,62,1208150,2024-12-01,1,,,,,,,nelson,
raúl jiménez,0,0,6.6,78,1208150,2024-12-01,0,,,,,,,jiménez,
tom cairney,1,0,7.2,21,1208150,2024-12-01,1,,,,,,,cairney,
harry wilson,0,0,6.9,28,1208150,2024-12-01,0,,,,,,,wilson,
rodrigo muniz,0,0,6.5,12,1208150,2024-12-01,0,,,,,,,muniz,
timothy castagne,0,0,6.3,12,1208150,2024-12-01,0,,,,,,,castagne,
ryan sessegnon,0,0,6.2,12,1208150,2024-12-01,0,,,,,,,sessegnon,
steven benda,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,benda,
joshua king,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,king,
adama traoré,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,traoré,
samuel amissah,0,0,0.0,0,1208150,2024-12-01,0,,,,,,,amissah,
robert sánchez,0,0,7.7,90,1208145,2024-12-01,1,robert sánchez,Chelsea,18-11-1997,Scorpio,,,sánchez,18-11-1997
moisés caicedo,0,0,7.5,90,1208145,2024-12-01,1,,,,Scorpio,,,caicedo,02-11-2001
wesley fofana,0,0,6.9,60,1208145,2024-12-01,0,wesley fofana,Chelsea,17-12-2000,Sagittarius,,,fofana,17-12-2000
levi colwill,0,0,7.6,90,1208145,2024-12-01,1,,,,,,,colwill,
marc cucurella,0,0,7.9,90,1208145,2024-12-01,1,,,,Cancer,,,cucurella,22-07-1998
roméo lavia,0,0,6.3,86,1208145,2024-12-01,0,,,,,,,lavia,
enzo fernández,1,0,7.3,90,1208145,2024-12-01,1,enzo fernández,Chelsea,17-01-2001,Capricorn,,,fernández,17-01-2001
pedro neto,0,0,6.9,90,1208145,2024-12-01,0,,,,Pisces,,,neto,09-03-2000
cole palmer,1,1,9.0,86,1208145,2024-12-01,1,,,,Taurus,,,palmer,06-05-2002
jadon sancho,0,0,6.6,71,1208145,2024-12-01,0,,,,,,,sancho,
nicolas jackson,1,0,6.7,71,1208145,2024-12-01,1,,,,Gemini,,,jackson,20-06-2001
benoît badiashile,0,0,6.9,30,1208145,2024-12-01,0,,,,Aries,,,badiashile,26-03-2001
noni madueke,0,1,6.9,19,1208145,2024-12-01,1,noni madueke,Arsenal,10-03-2002,Pisces,,,madueke,10-03-2002
christopher nkunku,0,0,6.9,19,1208145,2024-12-01,0,,,,,,,nkunku,
malo gusto,0,0,6.7,10,1208145,2024-12-01,0,,,,Taurus,,,gusto,19-05-2003
joão félix,0,0,6.9,10,1208145,2024-12-01,0,,,,,,,félix,
